"","cowcode","year","expend_security_EXP","expenddefence_EXP","exp_public_order_EXP","wagessalaries_EXP","pensions_EXP","total_welfare_EXP","education_EXP","health_EXP","social_protection_EXP","housing_EXP","owelfarespend_EXP"
"802",94,1986,NA,NA,NA,0.29497817158699,NA,NA,NA,NA,NA,NA,NA
"803",94,1987,NA,NA,NA,0.310012698173523,NA,NA,NA,NA,NA,NA,NA
"804",94,1988,NA,NA,NA,0.3006731569767,NA,NA,NA,NA,NA,NA,NA
"805",94,1989,NA,NA,NA,0.287929147481918,NA,NA,NA,NA,NA,NA,NA
"806",94,1990,NA,NA,NA,0.304650843143463,NA,NA,NA,NA,NA,NA,NA
"807",94,1991,NA,NA,NA,0.303408771753311,NA,NA,NA,NA,NA,NA,NA
"808",94,1992,NA,NA,NA,0.323453605175018,NA,NA,NA,NA,NA,NA,NA
"809",94,1993,NA,NA,NA,0.33533588051796,NA,NA,NA,NA,NA,NA,NA
"810",94,1994,NA,NA,NA,0.315871775150299,NA,NA,NA,NA,NA,NA,NA
"811",94,1995,NA,NA,NA,0.313719511032104,NA,NA,NA,NA,NA,NA,NA
"812",94,1996,NA,NA,NA,0.295965194702148,NA,NA,NA,NA,NA,NA,NA
"813",94,1997,NA,NA,NA,0.306552082300186,NA,NA,NA,NA,NA,NA,NA
"814",94,1998,NA,NA,NA,0.320459097623825,NA,NA,NA,NA,NA,NA,NA
"815",94,1999,NA,NA,NA,0.321702510118484,NA,NA,NA,NA,NA,NA,NA
"816",94,2000,NA,NA,NA,0.337449103593826,NA,NA,NA,NA,NA,NA,NA
"817",94,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818",94,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819",94,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",94,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",94,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822",94,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823",95,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824",95,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825",95,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826",95,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",95,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828",95,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829",95,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830",95,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831",95,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832",95,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833",95,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",95,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",95,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836",95,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837",95,1960,NA,NA,NA,0.567526578903198,0.042488619685173,NA,NA,NA,NA,NA,NA
"838",95,1961,NA,NA,NA,0.516733586788177,0.0414993315935135,NA,NA,NA,NA,NA,NA
"839",95,1962,NA,NA,NA,0.518324613571167,0.0445026196539402,NA,NA,NA,NA,NA,NA
"840",95,1963,NA,NA,NA,0.488864153623581,0.0400890856981277,NA,NA,NA,NA,NA,NA
"841",95,1964,NA,NA,NA,0.531390130519867,0.0414798222482204,NA,NA,NA,NA,NA,NA
"842",95,1965,NA,NA,NA,0.539936125278473,0.0404685847461224,NA,NA,NA,NA,NA,NA
"843",95,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844",95,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845",95,1968,NA,NA,NA,0.497730702161789,0.0393343418836594,NA,NA,NA,NA,NA,NA
"846",95,1969,NA,NA,NA,0.381322950124741,0.0339077264070511,NA,NA,NA,NA,NA,NA
"847",95,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848",95,1971,NA,NA,NA,0.422047972679138,NA,NA,NA,NA,NA,NA,NA
"849",95,1972,NA,NA,NA,0.435651481151581,NA,NA,NA,NA,NA,NA,NA
"850",95,1973,NA,NA,NA,0.408749133348465,NA,NA,NA,NA,NA,NA,NA
"851",95,1974,NA,NA,NA,0.423240035772324,NA,NA,NA,NA,NA,NA,NA
"852",95,1975,NA,NA,NA,0.362303227186203,NA,NA,NA,NA,NA,NA,NA
"853",95,1976,NA,NA,NA,0.386777937412262,NA,NA,NA,NA,NA,NA,NA
"854",95,1977,NA,NA,NA,0.394185543060303,NA,NA,NA,NA,NA,NA,NA
"855",95,1978,NA,NA,NA,0.329532116651535,NA,NA,NA,NA,NA,NA,NA
"856",95,1979,NA,NA,NA,0.300191462039948,NA,NA,NA,NA,NA,NA,NA
"857",95,1980,NA,NA,NA,0.306182533502579,NA,NA,NA,NA,NA,NA,NA
"858",95,1981,NA,NA,NA,0.301137506961823,NA,NA,NA,NA,NA,NA,NA
"859",95,1982,NA,NA,NA,0.276925772428513,NA,NA,NA,NA,NA,NA,NA
"860",95,1983,NA,NA,NA,0.317618548870087,NA,NA,NA,NA,NA,NA,NA
"861",95,1984,NA,NA,NA,0.343034625053406,NA,NA,NA,NA,NA,NA,NA
"862",95,1985,NA,NA,NA,0.382830202579498,NA,NA,NA,NA,NA,NA,NA
"863",95,1986,NA,NA,NA,0.397669345140457,NA,NA,NA,NA,NA,NA,NA
"864",95,1987,NA,NA,NA,0.39188614487648,NA,NA,NA,NA,NA,NA,NA
"865",95,1988,NA,NA,NA,0.399062693119049,NA,NA,NA,NA,NA,NA,NA
"866",95,1989,NA,NA,NA,0.362824678421021,NA,NA,NA,NA,NA,NA,NA
"867",95,1990,NA,NA,NA,0.327316105365753,NA,NA,NA,NA,NA,NA,NA
"868",95,1991,NA,NA,NA,0.314589321613312,NA,NA,NA,NA,NA,NA,NA
"869",95,1992,NA,NA,NA,0.335626065731049,NA,NA,NA,NA,NA,NA,NA
"870",95,1993,NA,NA,NA,0.35330718755722,NA,NA,NA,NA,NA,NA,NA
"871",95,1994,NA,NA,NA,0.333270817995071,NA,NA,NA,NA,NA,NA,NA
"872",95,1995,NA,NA,NA,0.333599597215652,NA,NA,NA,NA,NA,NA,NA
"873",95,1996,NA,NA,NA,0.382261961698532,NA,NA,NA,NA,NA,NA,NA
"874",95,1997,NA,NA,NA,0.355262368917465,NA,NA,NA,NA,NA,NA,NA
"875",95,1998,NA,NA,NA,0.285791218280792,NA,NA,NA,NA,NA,NA,NA
"876",95,1999,NA,NA,NA,0.315145373344421,NA,NA,NA,NA,NA,NA,NA
"877",95,2000,NA,NA,NA,0.286204904317856,NA,NA,NA,NA,NA,NA,NA
"878",95,2001,NA,NA,NA,0.29395592212677,NA,NA,NA,NA,NA,NA,NA
"879",95,2002,NA,NA,NA,0.301735371351242,NA,NA,NA,NA,NA,NA,NA
"880",95,2003,NA,NA,NA,0.292795687913895,NA,NA,NA,NA,NA,NA,NA
"881",95,2004,NA,NA,NA,0.271361976861954,NA,NA,NA,NA,NA,NA,NA
"882",95,2005,NA,NA,NA,0.270922869443893,NA,NA,NA,NA,NA,NA,NA
"883",95,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",100,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",100,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",100,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",100,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",100,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",100,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",100,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",100,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",100,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",100,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",100,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",100,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",100,1958,NA,NA,NA,0.360589802265167,NA,NA,NA,NA,NA,NA,NA
"897",100,1959,NA,NA,NA,0.323202818632126,NA,NA,NA,NA,NA,NA,NA
"898",100,1960,NA,NA,NA,0.318072289228439,NA,NA,NA,NA,NA,NA,NA
"899",100,1961,NA,NA,NA,0.281050384044647,NA,NA,NA,NA,NA,NA,NA
"900",100,1962,NA,NA,NA,0.302364856004715,NA,NA,NA,NA,NA,NA,NA
"901",100,1963,NA,NA,NA,0.325658798217773,NA,NA,NA,NA,NA,NA,NA
"902",100,1964,0.268514156341553,0.170636788010597,0.0978773608803749,0.339386790990829,NA,0.263443410396576,0.216132074594498,0.0313915088772774,0.0159198120236397,NA,NA
"903",100,1965,0.27157336473465,0.170099049806595,0.101474314928055,0.359133839607239,NA,0.204584196209908,0.147039845585823,0.0443215854465961,0.0132227595895529,NA,NA
"904",100,1966,0.259979903697968,0.157183527946472,0.102796383202076,0.360013395547867,NA,0.195864036679268,0.145696580410004,0.037089753895998,0.0130776958540082,NA,NA
"905",100,1967,0.240786239504814,0.149588093161583,0.0911981463432312,0.352652102708817,NA,0.181847080588341,0.131189480423927,0.0330105498433113,0.0176470596343279,NA,NA
"906",100,1968,0.23496401309967,0.140373364090919,0.0945906415581703,0.292735040187836,NA,0.174685105681419,0.121783629059792,0.0276315789669752,0.0252699051052332,NA,NA
"907",100,1969,0.23666287958622,0.101574651896954,0.135088220238686,0.331341296434402,NA,0.346366912126541,0.147818252444267,0.0585088208317757,0.0872415080666542,0.0519351176917553,0.00086321379058063
"908",100,1970,0.224979639053345,0.106276370584965,0.118703275918961,0.311079859733582,NA,0.363081932067871,0.172074601054192,0.0594330541789532,0.0794093683362007,0.0505291968584061,0.00163570418953896
"909",100,1971,0.29416623711586,0.183138117194176,0.111028119921684,0.296327739953995,NA,0.342166006565094,0.154105126857758,0.0578000321984291,0.0822214707732201,0.0467379614710808,0.00130142027046531
"910",100,1972,0.190012529492378,0.0822311341762543,0.107781395316124,0.339283019304276,NA,0.385976433753967,0.191496610641479,0.0511306077241898,0.0748207569122314,0.0670443698763847,0.00148408126551658
"911",100,1973,NA,NA,NA,0.257702827453613,NA,NA,NA,NA,NA,NA,NA
"912",100,1974,NA,NA,NA,0.30862557888031,NA,NA,NA,NA,NA,NA,NA
"913",100,1975,NA,NA,NA,0.311102211475372,NA,NA,NA,NA,NA,NA,NA
"914",100,1976,NA,NA,NA,0.29793119430542,NA,NA,NA,NA,NA,NA,NA
"915",100,1977,NA,NA,NA,0.291934907436371,NA,NA,NA,NA,NA,NA,NA
"916",100,1978,NA,NA,NA,0.266979277133942,NA,NA,NA,NA,NA,NA,NA
"917",100,1979,NA,NA,NA,0.26903435587883,NA,NA,NA,NA,NA,NA,NA
"918",100,1980,NA,NA,NA,0.167539268732071,NA,NA,NA,NA,NA,NA,NA
"919",100,1981,NA,NA,NA,0.173405215144157,NA,NA,NA,NA,NA,NA,NA
"920",100,1982,NA,NA,NA,0.15994881093502,NA,NA,NA,NA,NA,NA,NA
"921",100,1983,NA,NA,NA,0.185884967446327,NA,NA,NA,NA,NA,NA,NA
"922",100,1984,NA,NA,NA,0.181568965315819,NA,NA,NA,NA,NA,NA,NA
"923",100,1985,NA,NA,NA,0.172516152262688,NA,NA,NA,NA,NA,NA,NA
"924",100,1986,NA,NA,NA,0.180366888642311,NA,NA,NA,NA,NA,NA,NA
"925",100,1987,NA,NA,NA,0.172396093606949,NA,NA,NA,NA,NA,NA,NA
"926",100,1988,NA,NA,NA,0.16389425098896,NA,NA,NA,NA,NA,NA,NA
"927",100,1989,NA,NA,NA,0.16699455678463,NA,NA,NA,NA,NA,NA,NA
"928",100,1990,NA,NA,NA,0.202338129281998,NA,NA,NA,NA,NA,NA,NA
"929",100,1991,NA,NA,NA,0.192798987030983,NA,NA,NA,NA,NA,NA,NA
"930",100,1992,NA,NA,NA,0.191011235117912,NA,NA,NA,NA,NA,NA,NA
"931",100,1993,NA,NA,NA,0.187935367226601,NA,NA,NA,NA,NA,NA,NA
"932",100,1994,NA,NA,NA,0.189143046736717,NA,NA,NA,NA,NA,NA,NA
"933",100,1995,NA,NA,NA,0.169520825147629,NA,NA,NA,NA,NA,NA,NA
"934",100,1996,NA,NA,NA,0.152882054448128,NA,NA,NA,NA,NA,NA,NA
"935",100,1997,NA,NA,NA,0.156722515821457,NA,NA,NA,NA,NA,NA,NA
"936",100,1998,NA,NA,NA,0.157091781497002,NA,NA,NA,NA,NA,NA,NA
"937",100,1999,NA,NA,NA,0.153294369578362,NA,NA,NA,NA,NA,NA,NA
"938",100,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939",100,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940",100,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941",100,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942",100,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943",100,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944",100,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945",101,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946",101,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947",101,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948",101,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949",101,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950",101,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951",101,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952",101,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953",101,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954",101,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955",101,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956",101,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957",101,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958",101,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959",101,1960,NA,NA,NA,0.328064680099487,NA,NA,NA,NA,NA,NA,NA
"960",101,1961,NA,NA,NA,0.325535088777542,NA,NA,NA,NA,NA,NA,NA
"961",101,1962,NA,NA,NA,0.326260924339294,NA,NA,NA,NA,NA,NA,NA
"962",101,1963,NA,NA,NA,0.337093144655228,NA,NA,NA,NA,NA,NA,NA
"963",101,1964,NA,NA,NA,0.32724803686142,NA,NA,NA,NA,NA,NA,NA
"964",101,1965,NA,NA,NA,0.316552668809891,NA,NA,NA,NA,NA,NA,NA
"965",101,1966,NA,NA,NA,0.316607236862183,NA,NA,NA,NA,NA,NA,NA
"966",101,1967,NA,NA,NA,0.311176121234894,NA,NA,NA,NA,NA,NA,NA
"967",101,1968,NA,NA,NA,0.348011374473572,NA,NA,NA,NA,NA,NA,NA
"968",101,1969,NA,NA,NA,0.333299160003662,NA,NA,NA,NA,NA,NA,NA
"969",101,1970,NA,NA,NA,0.361803650856018,NA,NA,NA,NA,NA,NA,NA
"970",101,1971,NA,NA,NA,0.343076646327972,NA,NA,NA,NA,NA,NA,NA
"971",101,1972,NA,NA,NA,0.364617735147476,NA,NA,NA,NA,NA,NA,NA
"972",101,1973,NA,NA,NA,0.345182538032532,NA,NA,NA,NA,NA,NA,NA
"973",101,1974,NA,NA,NA,0.165716603398323,NA,NA,NA,NA,NA,NA,NA
"974",101,1975,NA,NA,NA,0.200124949216843,NA,NA,NA,NA,NA,NA,NA
"975",101,1976,NA,NA,NA,0.246740385890007,NA,NA,NA,NA,NA,NA,NA
"976",101,1977,NA,NA,NA,0.224865972995758,NA,NA,NA,NA,NA,NA,NA
"977",101,1978,NA,NA,NA,0.257160395383835,NA,NA,NA,NA,NA,NA,NA
"978",101,1979,NA,NA,NA,0.301977425813675,NA,NA,NA,NA,NA,NA,NA
"979",101,1980,NA,NA,NA,0.258311986923218,NA,NA,NA,NA,NA,NA,NA
"980",101,1981,NA,NA,NA,0.224404543638229,NA,NA,NA,NA,NA,NA,NA
"981",101,1982,NA,NA,NA,0.21768707036972,NA,NA,NA,NA,NA,NA,NA
"982",101,1983,NA,NA,NA,0.24680307507515,NA,NA,NA,NA,NA,NA,NA
"983",101,1984,NA,NA,NA,0.227451726794243,NA,NA,NA,NA,NA,NA,NA
"984",101,1985,NA,NA,NA,0.196573287248611,NA,NA,NA,NA,NA,NA,NA
"985",101,1986,NA,NA,NA,0.20097541809082,NA,NA,NA,NA,NA,NA,NA
"986",101,1987,NA,NA,NA,0.200352534651756,NA,NA,NA,NA,NA,NA,NA
"987",101,1988,NA,NA,NA,0.196349486708641,NA,NA,NA,NA,NA,NA,NA
"988",101,1989,NA,NA,NA,0.213390231132507,NA,NA,NA,NA,NA,NA,NA
"989",101,1990,NA,NA,NA,0.181802421808243,NA,NA,NA,NA,NA,NA,NA
"990",101,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991",101,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992",101,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993",101,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994",101,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995",101,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996",101,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997",101,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998",101,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999",101,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000",101,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001",101,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002",101,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003",101,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004",101,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005",101,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006",110,1966,0.0878136232495308,0.017025088891387,0.0707885324954987,NA,0.0492831543087959,0.224910393357277,0.137096777558327,0.0797491073608398,NA,0.00806451588869095,NA
"1007",110,1967,0.103533275425434,0.0336893983185291,0.0698438808321953,NA,NA,0.224322110414505,0.144617915153503,0.0747740343213081,NA,0.00493015628308058,NA
"1008",110,1968,0.0995405837893486,0.0306278709322214,0.0689127072691917,NA,NA,0.251914232969284,0.143185302615166,0.0727411955595016,NA,0.00918836146593094,0.026799388229847
"1009",110,1969,NA,NA,NA,0.309556782245636,0.0547091402113438,NA,NA,NA,NA,NA,NA
"1010",110,1970,NA,NA,NA,0.293215334415436,0.0507374629378319,NA,NA,NA,NA,NA,NA
"1011",110,1971,NA,NA,NA,0.195138648152351,0.0335501544177532,NA,NA,NA,NA,NA,NA
"1012",110,1972,NA,NA,NA,0.32435131072998,0.0479041934013367,NA,NA,NA,NA,NA,NA
"1013",110,1973,NA,NA,NA,0.332097858190536,NA,NA,NA,NA,NA,NA,NA
"1014",110,1974,NA,NA,NA,0.268665492534637,0.0276308059692383,NA,NA,NA,NA,NA,NA
"1015",110,1975,NA,NA,NA,0.172197878360748,0.00140889163594693,NA,NA,NA,NA,NA,NA
"1016",110,1976,NA,NA,NA,0.160478442907333,0.0158235728740692,NA,NA,NA,NA,NA,NA
"1017",110,1977,NA,NA,NA,0.283084839582443,0.0252162702381611,NA,NA,NA,NA,NA,NA
"1018",110,1978,NA,NA,NA,0.324972331523895,0.034120250493288,NA,NA,NA,NA,NA,NA
"1019",110,1979,NA,NA,NA,0.265962064266205,0.0243231505155563,NA,NA,NA,NA,NA,NA
"1020",110,1980,NA,NA,NA,0.224230632185936,0.0232238881289959,NA,NA,NA,NA,NA,NA
"1021",110,1981,NA,NA,NA,0.214205294847488,0.0258960407227278,NA,NA,NA,NA,NA,NA
"1022",110,1982,NA,NA,NA,0.182265534996986,0.0140872253105044,NA,NA,NA,NA,NA,NA
"1023",110,1983,NA,NA,NA,0.165009245276451,0.020681157708168,NA,NA,NA,NA,NA,NA
"1024",110,1984,NA,NA,NA,0.174151077866554,0.0104643106460571,NA,NA,NA,NA,NA,NA
"1025",110,1985,NA,NA,NA,0.147196754813194,0.00937966350466013,NA,NA,NA,NA,NA,NA
"1026",110,1986,NA,NA,NA,0.128935992717743,0.00899657048285007,NA,NA,NA,NA,NA,NA
"1027",110,1987,NA,NA,NA,0.142294347286224,0.00717195868492126,NA,NA,NA,NA,NA,NA
"1028",110,1988,NA,NA,NA,0.13474677503109,0.0079046543687582,NA,NA,NA,NA,NA,NA
"1029",110,1989,NA,NA,NA,0.0750553458929062,0.00458924099802971,NA,NA,NA,NA,NA,NA
"1030",110,1990,0.0167760886251926,0.0167760886251926,NA,0.0631234347820282,0.00361819425597787,NA,NA,NA,NA,NA,NA
"1031",110,1991,NA,NA,NA,0.0804541260004044,0.00322034815326333,NA,NA,NA,NA,NA,NA
"1032",110,1992,NA,NA,NA,0.0951588973402977,0.00368589023128152,NA,NA,NA,NA,NA,NA
"1033",110,1993,NA,NA,NA,0.0982410833239555,0.00512859458103776,NA,NA,NA,NA,NA,NA
"1034",110,1994,NA,NA,NA,0.126724228262901,0.00628013908863068,NA,NA,NA,NA,NA,NA
"1035",110,1995,NA,NA,NA,0.121801018714905,0.00650689890608191,NA,NA,NA,NA,NA,NA
"1036",110,1996,NA,NA,NA,0.127976953983307,0.00966393016278744,NA,NA,NA,NA,NA,NA
"1037",110,1997,NA,NA,NA,0.138195097446442,0.0260766241699457,NA,NA,NA,NA,NA,NA
"1038",110,1998,NA,NA,NA,0.168465659022331,0.0291388537734747,NA,NA,NA,NA,NA,NA
"1039",110,1999,NA,NA,NA,0.205350667238235,0.0415458492934704,NA,NA,NA,NA,NA,NA
"1040",110,2000,NA,NA,NA,0.179772526025772,0.0418623685836792,NA,NA,NA,NA,NA,NA
"1041",110,2001,NA,NA,NA,0.191684380173683,0.0457797311246395,NA,NA,NA,NA,NA,NA
"1042",110,2002,NA,NA,NA,0.204138442873955,0.0474022105336189,NA,NA,NA,NA,NA,NA
"1043",110,2003,NA,NA,NA,0.201304897665977,0.0497585497796535,NA,NA,NA,NA,NA,NA
"1044",110,2004,NA,NA,NA,0.191513732075691,0.0516489595174789,NA,NA,NA,NA,NA,NA
"1045",110,2005,NA,NA,NA,0.175352826714516,0.0455480217933655,NA,NA,NA,NA,NA,NA
"1046",110,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047",115,1975,NA,NA,NA,0.396205365657806,NA,NA,NA,NA,NA,NA,NA
"1048",115,1976,NA,NA,NA,0.412491261959076,NA,NA,NA,NA,NA,NA,NA
"1049",115,1977,NA,NA,NA,0.397536396980286,NA,NA,NA,NA,NA,NA,NA
"1050",115,1978,NA,NA,NA,0.435873597860336,NA,NA,NA,NA,NA,NA,NA
"1051",115,1979,NA,NA,NA,0.447652101516724,NA,NA,NA,NA,NA,NA,NA
"1052",115,1980,NA,NA,NA,0.421526163816452,NA,NA,NA,NA,NA,NA,NA
"1053",115,1981,NA,NA,NA,0.372881352901459,NA,0.081524021923542,0.0141476392745972,0.0232525561004877,0.0441238284111023,NA,NA
"1054",115,1982,NA,NA,NA,0.381236582994461,NA,0.0735258981585503,0.0161136314272881,0.0244688466191292,0.0329434238374233,NA,NA
"1055",115,1983,NA,NA,NA,0.432134300470352,NA,0.084412470459938,0.0176258999854326,0.0262589920312166,0.0405275784432888,NA,NA
"1056",115,1984,NA,NA,NA,0.416453927755356,0.0266883261501789,0.0977024808526039,0.0176375024020672,0.0241355299949646,0.0559294484555721,NA,NA
"1057",115,1985,NA,NA,NA,0.438047707080841,0.0290626734495163,0.0978369414806366,0.0202995017170906,0.0250693280249834,0.0524681098759174,NA,NA
"1058",115,1986,NA,NA,NA,0.417261958122253,0.0319992154836655,0.0660534277558327,0.0193756725639105,0.0208435263484716,0.0258342307060957,NA,NA
"1059",115,1987,NA,NA,NA,0.422631919384003,0.0345216803252697,0.0710187181830406,0.0274668429046869,0.0199416801333427,0.0236101970076561,NA,NA
"1060",115,1988,0.0590481050312519,0.0590481050312519,NA,0.423856794834137,0.0334266573190689,0.0926444381475449,0.0222278777509928,0.0212098080664873,0.0492067523300648,NA,NA
"1061",115,1989,0.0614628158509731,0.0614628158509731,NA,0.415949612855911,0.0336508899927139,0.0926551967859268,0.0241241548210382,0.0185156725347042,0.0500153638422489,NA,NA
"1062",115,1990,0.0676232725381851,0.0676232725381851,NA,0.420881569385529,0.0396384969353676,0.0925162509083748,0.0214840658009052,0.0303630884736776,0.0406690984964371,NA,NA
"1063",115,1991,0.066499151289463,0.066499151289463,NA,0.377023309469223,0.0356454141438007,0.168585285544395,0.019225150346756,0.0486180111765862,0.100742124021053,NA,NA
"1064",115,1992,0.0546532981097698,0.0546532981097698,NA,0.417502224445343,0.0505107566714287,0.0836040079593658,0.00965023785829544,0.007014075294137,0.0669396966695786,NA,NA
"1065",115,1993,0.0367310903966427,0.0367310903966427,NA,0.26336395740509,0.0235821306705475,0.0928348377346992,0.0119494860991836,0.0223147608339787,0.0585705861449242,NA,NA
"1066",115,1994,0.0276243090629578,0.0276243090629578,NA,0.187845304608345,0.00552486209198833,0.077348068356514,0.0165745858103037,0.0110497241839767,0.0497237555682659,NA,NA
"1067",115,1995,0.0264608599245548,0.0264608599245548,NA,0.184123486280441,0.00661521498113871,0.0441212803125381,1.98456455109408e-05,0.0209481809288263,0.0231532528996468,NA,NA
"1068",115,1996,0.0309544280171394,0.0309544280171394,NA,0.227858990430832,0.010318142361939,NA,NA,NA,NA,NA,NA
"1069",115,1997,0.0227081589400768,0.0227081589400768,NA,0.345668643712997,0.00588730024173856,NA,NA,NA,NA,NA,NA
"1070",115,1998,0.054109238088131,0.054109238088131,NA,0.406840234994888,0.03369065746665,NA,NA,NA,NA,NA,NA
"1071",115,1999,0.0515196435153484,0.0515196435153484,NA,0.351742029190063,0.0511489994823933,NA,NA,NA,NA,NA,NA
"1072",115,2000,0.0432386621832848,0.0432386621832848,NA,0.325773626565933,0.0462060198187828,NA,NA,NA,NA,NA,NA
"1073",115,2001,0.049324207007885,0.049324207007885,NA,0.349657714366913,0.0689836740493774,NA,NA,NA,NA,NA,NA
"1074",115,2002,0.0415099076926708,0.0415099076926708,NA,0.426134943962097,0.022447956725955,NA,NA,NA,NA,NA,NA
"1075",115,2003,0.050953321158886,0.050953321158886,NA,0.444882750511169,0.0335305705666542,NA,NA,NA,NA,NA,NA
"1076",115,2004,0.0398519523441792,0.0398519523441792,NA,0.374074697494507,0.0199690144509077,NA,NA,NA,NA,NA,NA
"1077",115,2005,NA,NA,NA,0.36841744184494,0.0244421567767859,NA,NA,NA,NA,NA,NA
