"cowcode","year","expend_security_EXP","expenddefence_EXP","exp_public_order_EXP","wagessalaries_EXP","total_welfare_EXP","education_EXP","health_EXP","social_protection_EXP","housing_EXP","owelfarespend_EXP"
40,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1949,0.213290467858315,0.161843508481979,0.051446944475174,0.221605878442744,0.191854238510132,0.106109321117401,0.0825294777750969,0.00321543402969837,0.0168198751965794,0.137716067579533
41,1950,0.199251636862755,0.151543498039246,0.0477081388235092,0.310212755455235,0.179607108235359,0.0991580933332443,0.0776426568627357,0.00280636106617749,0.041046760896032,0.0738150997336525
41,1951,0.215958371758461,0.20153536882561,0.028036654252642,0.276484045324695,0.191673889756203,0.0537359899300838,0.0578385595448362,0.0557921646198129,0.0220452749999721,0.191673889756203
41,1952,0.181994825601578,0.142321557213744,0.0650539633787889,0.278003757302085,0.17487046122551,0.0196334256370148,0.0899316974488175,0.0682076872647226,0.00901155105383848,0.17487046122551
41,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1955,0.147614762187004,0.149228970627637,0.0200730317870898,0.409000439924225,0.157515749335289,0.0756547740948784,0.0515058172643804,0.0197793257979335,0.0281389293157652,0.157515749335289
41,1956,0.146420821547508,0.146420821547508,0.0185000377344278,0.353579163551331,0.100847072053365,0.0287807340384822,0.0410323824409263,0.0857832594892689,-0.0380517438207723,0.117758640163106
41,1957,0.204695522785187,0.204695522785187,0.0207687381301834,0.479090243577957,0.220683330407695,0.184129746024189,-0.00965818487201717,-0.017122790910184,0.0370728256973017,0.121451475793032
41,1958,0.199095025658607,0.199095025658607,0.0231577740878189,0.440853267908096,0.0659277878159897,0.0775104495048866,0.0676034386599203,-0.0610823615246319,-0.0110927129588203,0.121023306750247
41,1959,0.240660920739174,0.240660920739174,0.0107679454481051,0.482758611440659,-0.00881084853434988,0.0364312233839866,0.0763159617054238,-0.0995595286047523,-0.0244389963611213,0.0806723252260074
41,1960,0.288758277893066,0.289577685819082,0.0238939952230941,0.468772947788239,0.168470929357213,0.14083658211382,0.0796657379621643,-0.0331843751475152,-0.0266433835083898,0.140244310831828
41,1961,0.277256309986115,0.200343705621549,0.0633107878122592,0.454873651266098,0.416151190956845,0.189245358555853,0.0993549105695488,0.091596371064247,0.0427201285128567,0.0809698484383127
41,1962,0.257493197917938,0.187575364409737,0.0706089366561236,0.434604912996292,0.120345523031153,0.109768644545946,0.0272002943665232,-0.0605286646561688,0.0231569611374571,0.0849699279629256
41,1963,0.323381853816129,0.270802778085432,0.0388338352862329,0.668323874473572,0.287578179222398,0.178567233267055,0.0630704183403908,0.0310165579161824,-0.00481518977860138,0.0698365237137813
41,1964,0.387045015611473,0.361476740736795,0.0344401126090945,0.712278127670288,0.225130309781941,0.21547982946147,0.0706813301999706,0.0142793165630889,0.0105107412606781,0.157284144079638
41,1965,0.0685581798554337,0.0590546191725832,0.0280351000005924,0.556327164173126,0.341897623738939,0.166014306854417,0.114950874085657,0.00166393497962426,0.0501822990059941,0.267218178220863
41,1966,0.364879428722373,0.335442351546791,0.0326730073415377,0.576158940792084,0.241563418542096,0.160636569250664,0.0579431455147163,0.00249931194563988,0.0347042694178908,0.12338833500324
41,1967,0.210956070249695,0.226077910665463,-0.00318439459494317,0.531899631023407,0.311509504754306,0.108550911788525,0.150874915330447,0.0589403477483574,0.0311642538860409,0.176676942472955
41,1968,0.305982621909658,0.238527643061008,0.0712180427306886,0.548286616802216,0.174093514178323,0.235789435267613,0.0814051817503384,-0.155158984474204,0.0118665186804003,0.0856592229832169
41,1969,0.0458409795922424,0.0117282654308883,0.0107211878513208,0.594427227973938,0.379969044555782,0.218036064941557,0.0619583148072919,0.102159155400897,0.00294970268690855,-0.0627082649163163
41,1970,0.193822192072036,0.109793305644578,0.0776913694524956,0.572438180446625,0.315769017427159,0.186620380468799,0.096929819168084,-0.0253909536224887,0.0217281672404778,0.0374928869407202
41,1971,0.227217142108396,0.143275672410258,0.096687843515758,0.567666888237,0.204119231965303,0.147109108230607,0.0990461893475716,-0.0313821532909586,0.00516306208937761,0.0555310730196497
41,1972,0.0837498830929356,-0.0288127518872712,0.0908990453903658,0.590774714946747,0.488843008338419,0.34144332414524,0.110075623267827,-0.0149295071595974,0.0443565091445436,0.105140610873291
41,1973,0.488370900126716,0.431779924396041,0.0786795528054961,0.581369876861572,0.0360880057741833,0.0933816703555886,-0.0038828336246329,-0.114238125387359,0.0595773526177664,0.175711387997257
41,1974,0.522648060356291,0.439483967733055,0.0822432413242795,0.609898865222931,0.295199836523685,0.14901091316912,0.0421970731088421,0.112478335761612,0.02110192282387,-0.0300306957413996
41,1975,-0.00502817545421008,-0.0476605791105542,0.0277723503827632,0.560953259468079,0.274342476390982,0.150715191948895,0.0801738181745193,0.0155937998354163,-0.0126097328284669,0.0664233404719453
41,1976,0.28653866852494,0.269366119618215,0.0272375087756366,0.527361154556274,-0.0395073203565515,0.137577409455743,0.0354121105026661,-0.160004012907965,-0.0526599581764756,0.0707370769250738
41,1977,0.163524647146652,0.137145963987965,0.0338426975157943,0.526257812976837,0.308917322331886,0.177214469872801,0.0585190817918154,0.0625569566997573,0.0269120918632517,0.0533190999523097
41,1978,0.133895217368613,0.0994850897862067,0.0280849926821726,0.552137792110443,0.282766274518432,0.212770168966294,0.0794341871503498,0.000276480272981987,0.00860000805692502,0.0761893590043024
41,1979,0.251559810147908,0.270353624325288,0.00386026262107172,0.433245718479156,0.129533412729551,0.176886216426583,0.0068031213950783,-0.100692932359075,0.0269190252042284,0.0285799368678029
41,1980,0.313555288860413,0.260021299662864,0.0570152880584155,0.286023736000061,0.083208282591881,0.0495344501659859,0.0267377784109651,-0.0408253252557058,0.0465498382367754,-0.00877727539020878
41,1981,0.0924433022737503,0.0770822375151312,0.0235439411153093,0.311569809913635,0.137358263134956,0.0686126872897148,0.0540751256048679,0.0146704465150833,0.0114136126183653,0.107215473572136
41,1982,0.0975523144006729,0.0519398115794987,0.047309601691088,0.383950859308243,0.186590522527695,0.0824150517582893,0.0894893482327461,0.0146861197426915,0.021130977186974,0.0659843453552089
41,1983,0.103742457926273,0.0928241966805543,0.0183061966255417,0.409557342529297,0.1832495033741,0.0878470838069916,0.0820020139217377,0.0134004028514028,-0.0409747617077526,0.0361879242889306
41,1984,0.106316395103931,0.0106205361930148,0.0842023433342135,0.40475994348526,0.164621591567993,0.0769167393445969,0.0741167739033699,0.0135880755260587,0.00107952881167141,-0.0927704016077719
41,1985,0.112258896231651,0.0896602029333194,0.0527604962050934,0.430957943201065,0.165765479207039,0.0798966959118843,0.0722298473119736,0.0136389313265681,0.0120285988344905,0.279463348715683
41,1986,0.107475273311138,0.0865487191356144,0.0231017827249918,0.407940655946732,0.163467139005661,0.0807155296206474,0.0711169317364693,0.0116346711292863,-0.00865796668962786,0.0834219956490233
41,1987,0.13910286128521,0.111762421110779,0.0333485581270239,0.528319001197815,0.25698533654213,0.129210084676743,0.108291797339916,0.0194834619760513,-0.00591961280396379,0.0985421088283551
41,1988,0.153059586882591,0.117966161336507,0.0345860645322387,0.62110561132431,0.285828411579132,0.146988332271576,0.122543536126614,0.0162965338677168,0.0618837161999586,0.134647037469712
41,1989,0.168977990746498,0.129305879774216,0.0403472588431376,0.609210133552551,0.267033457756042,0.141166716814041,0.106949053704739,0.0189176965504885,0.0399052328370859,0.149018520871552
41,1990,0.169078161884152,0.175429043259242,-0.0186587568625264,0.612697958946228,0.352454747986477,0.155062831717897,0.0825871992228397,0.103057987050855,0.0177380444903175,0.011646879133547
41,1991,0.431673332992649,0.433378053511489,-0.000932252644721278,0.593895137310028,0.296453163304435,0.164031906329286,0.0914703792591963,0.0176680101812797,0.0210391523013798,0.290909980384086
41,1992,0.194361940759796,0.134453508185994,0.0726279249919402,0.64755243062973,0.120000445839411,0.098133736456186,0.0286659750159236,-0.0145368541948262,-0.000444865779327806,0.0107558169251454
41,1993,0.161363769417189,0.141879443071033,0.0496510640138166,0.57201224565506,0.406323814099429,0.339787528111439,0.0895443739900378,0.0237749052154093,-0.0329284420434368,0.0824931071958618
41,1994,0.242877792563984,0.177911998881596,0.0684369370278881,0.645038187503815,0.453839953734437,0.228819705555122,0.132747305717715,0.0598116533320467,0.030619694220958,0.143258039578961
41,1995,0.0221885294062887,0.0589494408882453,-0.0137259200853939,0.41391134262085,0.423817438628728,0.202748784584456,0.0988925655981021,0.092356811131106,0.0392258383177885,0.12533055911356
41,1996,0.336250312006433,0.33358159261256,0.0274666299591719,0.452432662248611,0.15824188288308,0.129634293833916,0.0287161514650647,-0.0657143205595926,0.0542067232662638,0.220885704578785
41,1997,0.179578706007556,0.0811750980548364,0.0874915632420455,0.529954850673676,0.321347567937735,0.183008873302748,0.0928047578224156,0.00954043263266712,0.00954689160907173,0.106675081256999
41,1998,0.250233701076625,0.283553619677788,-0.00151241222386811,0.477199524641037,0.189475136669385,0.139241357300765,0.0306201115420387,-0.00128106379462706,0.0356457470585737,0.182487373970915
41,1999,0.120065888974934,0.122212954252555,0.00928236470597607,0.428592354059219,0.446420147445346,0.230758107735523,0.096679663593854,0.0642572953479835,0.0213068932051773,0.185585844700352
41,2000,0.0884283588311422,0.0574767119733839,0.0332781112442954,0.41312101483345,0.269588117075344,0.145330837960548,0.0747462752830764,0.0199552094194889,0.00110393115665605,0.0748713951575123
41,2001,0.174261555679562,0.154043312788864,0.00792505494563046,0.38806140422821,0.228862804256398,0.170751385428216,0.0410246816062064,0.038092337149544,0.0183285367010588,-0.0321054826123296
41,2002,0.176878655614905,0.102769343711637,0.0852203751196935,0.323059797286987,0.265115245002117,0.152470269602889,0.0813549445391619,0.0195982119734396,0.0300385504994053,0.0171032787418768
41,2003,0.14432059071737,0.0632035367001776,0.0745221921222528,0.256032884120941,0.213953604384886,0.0969745132960282,0.0311820465342124,0.0187985250093107,0.0301071291318871,-0.0617136633586169
41,2004,0.172760176925588,0.127785791882067,0.0354454531220538,0.257939487695694,0.412011183498714,0.164799704653661,0.100897087146161,0.0886757796132275,0.0495172916566384,-0.0106805764956825
41,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1951,0.221809118565227,0.19659299725794,0.0136645010434378,0.282184660434723,0.0842137195796935,0.0272610391850869,0.0360300718536524,0.0384777202476554,-0.011525930689557,-0.0293120756974266
42,1952,0.101250988188042,0.0892656232910695,0.00773568896771452,0.22509577870369,0.16535569274487,0.19668675394799,0.0409104526994732,-0.0748358794974389,-0.0105557978192139,-0.0203280255508907
42,1953,0.28854127679424,0.322655848295061,-0.0442463690153716,0.26695841550827,-0.295608611980635,-0.104361203707915,-0.0333944949877907,-0.0799851771096076,-0.0632782829978584,-0.0668095867021746
42,1954,0.137479949906443,0.164969338157766,0.00885422821418121,0.235403150320053,0.403577939487295,0.172216394974066,0.0573816386801659,0.0913830800832878,0.0673575180595565,0.163769101537219
42,1955,0.260390964176063,0.177193942546675,0.0690095237173657,0.221698120236397,0.396305910935008,0.143008565707947,0.0871397146449059,0.0721998720948403,0.0188608455428652,0.0128130492236462
42,1956,-0.00591032872260905,-0.0090552495954116,0.0239491945829646,0.217000693082809,0.23584893249849,0.0909840945965403,0.0490577964004841,0.0966111768208504,0.0178242737996867,0.0241889923909487
42,1957,0.109543956726898,0.138141721545199,-0.0311641337757409,0.22795557975769,0.116854131055581,0.0995072772678165,0.0117115199255325,0.0416341603383375,-0.0331186426800145,-0.00649071344580422
42,1958,0.249117335904392,0.213967655635381,0.0570870407151893,0.249388754367828,0.263211599695055,0.0865416118992014,0.0553060048752753,0.104749895328152,0.0230895761113659,0.141439312564622
42,1959,0.0239120151857355,0.0538005826615783,-0.0148851226967126,0.31408628821373,0.275652364330562,0.159009223332006,0.100026462334812,-0.0304335388662478,0.0656486260874757,0.215819753921041
42,1960,0.122971382200797,0.088083306734313,0.0451861179552859,0.333333343267441,0.302989934661119,0.125531466708776,0.0646718275364627,0.0800449667425218,0.044425890280573,0.0673414870757865
42,1961,0.244366055686328,0.165677528178524,0.0844150759484616,0.362454861402512,0.315168313736199,0.189083960386404,0.0533210722918571,0.0534102082448677,0.0276189282079608,0.0368092903450844
42,1962,0.324926674365997,0.194134891033173,0.130791783332825,0.381231665611267,0.146041050553322,0.0774193555116653,0.0434520067625861,0.0274637110072922,0.0382206063693362,0.0686217024922371
42,1963,0.34178552031517,0.179609090089798,0.162176445126534,0.477548867464066,0.162176445126534,0.0940306410193443,0.0506486090711314,-0.0133971677173104,0.051638880679033,0.0681457966566086
42,1964,0.329090058803558,0.174446016550064,0.154644042253494,0.532767534255981,0.180103719234467,0.11598302423954,0.0995247781214563,0.0277877439135436,-0.0174420443035135,0.0641206949949265
42,1965,0.0521405193147717,0.0169848697952258,0.0340665627323624,0.407262027263641,0.120142612694718,0.128815506214809,0.0995465674539541,-0.105984709005472,0.0246507154855574,0.170379105804959
42,1966,0.251990536154776,0.200585403838482,0.0652645144477729,0.538706243038177,0.266250219583722,0.115180373188642,0.0534219789643837,0.102444976850045,0.0100025203207577,0.119931884651767
42,1967,0.304315492507633,0.288188318814145,0.042372334678275,0.500771999359131,0.303275821072233,0.104553139718932,0.0408360418155261,0.124237473220524,0.0629280012399427,0.263994589382953
42,1968,0.308907292836456,0.244926955682648,0.0930301460136448,0.474434614181519,0.297349344231635,0.11142481603678,0.067170215088755,0.105295866493906,0.0135196339655824,0.138358232604643
42,1969,0.112061649850525,0.113154846068333,0.00760555066115493,0.438718050718307,0.311477203181889,0.192323902051122,0.0832713968195419,-0.0349007692018475,0.0519655304512665,0.014303425922292
42,1970,0.0990567134373287,0.0493497077917499,0.0418617476209493,0.415717095136642,0.303306980381318,0.203229789455317,0.0725834816187541,-0.0397721616854455,0.0332136108529135,0.0690460939425211
42,1971,0.143902797382765,0.0775804852484184,0.0599510135865989,0.372847020626068,0.310223849805,0.170681917364951,0.0288530182603398,0.0638218972580388,0.0373914579718067,-0.0363816406630643
42,1972,0.251585863558078,0.19889394799542,0.0757756054552721,0.350149244070053,0.229194214653703,0.0736329290021079,0.0869737831141031,0.068686385217854,0.0183996225749389,0.230681191568256
42,1973,0.194125767474949,0.170933675470467,0.0181823374239481,0.330146074295044,0.0921502342259597,0.050501172599081,-0.00863093226297913,0.0630612406804893,0.000321575413640016,-0.0605647751522079
42,1974,0.189591717980977,0.17425183228999,0.0270538442324153,0.282673567533493,-0.0461020808390406,-0.0473110214917318,0.0325485261425433,0.0127927303798162,0.0532133557800055,0.00461582518517249
42,1975,-0.0283406812411482,-0.0463696379690116,0.0147380425119786,0.262808829545975,0.180912452974025,0.127351038987042,0.0401855216991671,-0.0147467166962464,-0.000842132610023714,0.00940496028583486
42,1976,0.150466082142419,0.126469726904749,0.0249203714044458,0.297307074069977,0.145146672442343,0.0692142812574772,0.0359381308223969,0.0200238955134953,-0.0235378349119791,0.0440768060861549
42,1977,0.198466613907235,0.193546557652731,0.0164432457449815,0.277554959058762,0.328257796553997,0.166185687564369,0.0803423046107589,0.00673625533526889,0.0707331502239343,0.197006094316125
42,1978,0.262071445730651,0.175663179458601,0.100242223028949,0.325686693191528,0.204947666633513,0.229837152846562,0.0683207603008609,-0.0743082493208499,-0.00388333674310204,0.105361513997407
42,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1982,0.371577267474026,0.337879197067929,0.0526351279616216,0.441668391227722,0.0364394177381651,0.0715901951888848,0.022278384386296,-0.0526095878629943,-0.0149526289356818,0.113988322041494
42,1983,0.396422986207684,0.419379765620429,-0.00679556653679885,0.393960684537888,0.108734936061622,0.0698150258771211,0.0422264285931152,0.0494459189392513,-0.0286853341228308,0.0493632436899819
42,1984,-0.0315533250762006,0.0255679861265576,-0.038318631392667,0.387579470872879,0.0853617633421325,0.0400701790242248,0.0812665001517308,0.0040275871714297,-0.0581283412733712,0.00259676048091936
42,1985,0.077935721616615,0.0109858971928562,0.0513066302886757,0.251464158296585,0.281854671567996,0.171371803387332,0.0672647034926443,0.0308432603467399,-0.0264672544423431,-0.130934167587886
42,1986,0.0869554879481115,-0.0111492404166376,0.102377373804134,0.287501513957977,0.0487769712295279,0.0518109665968262,0.0235439918398885,-0.0159945940877631,-0.0200440003197236,-0.00033747387792446
42,1987,0.379214550767386,0.309273674837609,0.0776852592939362,0.191152393817902,0.21355709158161,0.128401694805542,0.0550921549167366,0.0750027599534261,-0.0304435750306819,0.154333812407368
42,1988,-0.0316712946829979,0.0033843333874321,-0.0213716948797618,0.180061548948288,0.292167910435212,0.140464302393104,0.0531575987839434,0.0914970906183975,-0.0120406017395838,0.044218235484627
42,1989,0.195656454958896,0.172208255825563,0.0344960687034487,0.169611200690269,0.147031749494903,0.0899949085250132,0.00951409656649015,0.0423908798008069,-0.0137931933138293,0.0188739416942492
42,1990,0.0413935407996178,0.0413935407996178,0.0100886583962964,0.199684396386147,0.316581696271896,0.085943192243576,0.127215340733528,0.103423163294792,0.0287095815690594,0.195510778630141
42,1991,0.0454060286283493,0.0454060286283493,0.00848588108891797,0.181295678019524,0.285080879926682,0.0768536031246185,0.130224153399467,0.0780031234025955,-0.00277980691227302,0.0495508041682926
