"","cowcode","year","expend_security_EXP","expenddefence_EXP","exp_public_order_EXP","wagessalaries_EXP","total_welfare_EXP","education_EXP","health_EXP","social_protection_EXP","housing_EXP","owelfarespend_EXP"
"6394",790,1985,0.0599248927348201,-0.00442328366171163,0.0629115670714482,0.121918313205242,0.388035700755301,0.138827573523857,0.086252100449883,0.0839664180093943,0.0770606918971749,0.107175717402154
"6395",790,1986,0.352936919015475,0.276830587640869,0.0841180054295495,0.109583154320717,0.182448504180883,0.0129476433439113,0.0490094396076787,0.145014683965225,-0.0097565104943261,0.0338886254276205
"6396",790,1987,-0.0502649595218874,0.0100096626623029,-0.0473511604780363,0.111716106534004,-0.144789941410895,-0.0507059555906016,-0.0402847195956319,-0.0180954633519795,-0.0449715847787348,-0.069333374480625
"6397",790,1988,0.0889785216515173,0.113075368637509,0.00221080251220489,0.105694055557251,0.0739567748966176,0.0510358287866737,0.0643578681625854,-0.00232301603390551,-0.0202908831177201,0.18220437258757
"6398",790,1989,0.0158624276471915,0.0556597730721646,-0.0343005524500889,0.0913139060139656,0.163612178673806,0.101305850786118,0.0211465605019998,0.0310673317138942,-0.00729446693076719,0.0401401841368754
"6399",790,1990,0.299591918947157,0.243168251575542,0.0463181680111358,0.103921882808208,0.258881241889348,0.114401917369697,0.0292568073080375,0.039844389585254,0.0694945787116406,0.0311116995535558
"6400",790,1991,0.0518772266805172,0.0518772266805172,-0.00706035574104117,0.110875740647316,0.125807363695889,0.11598841369931,0.00138876736824831,-0.0123907409927077,0.00989451492177481,-0.0847881246279318
"6401",790,1992,0.0593439862132072,0.0593439862132072,-0.00446088400122221,0.1081662774086,0.307083952403291,0.109901260148499,0.0832910938492322,0.0116002994759813,0.0789437568494505,0.14476190802337
"6402",790,1993,0.0580767169594765,0.0580767169594765,0.0100120438248318,0.119935169816017,0.331609531100355,0.179055084699071,0.0706186665651246,0.0522966739748175,0.0372401195781929,0.0975380583447193
"6403",790,1994,0.061579342931509,0.061579342931509,0.00773816635322069,0.103113412857056,0.0443883091211319,0.0243430342525244,0.0165676977485418,0.0548844959494805,-0.0161647559893762,0.00347757618874311
"6404",790,1995,0.0572531074285507,0.0572531074285507,-0.00432219298474209,0.104673430323601,0.126968696713448,0.103244245052338,0.0182078033685684,-0.0622512972129152,0.0645993484056994,0.00551665015518665
"6405",790,1996,0.0487034544348717,0.0487034544348717,0.000685239604999506,0.093950979411602,0.121667087078094,0.0985512584447861,0.0182866826653481,0.0167014161752294,0.0286842332071659,0.00482914876192808
"6406",790,1997,0.0508543960750103,0.0508543960750103,0.00167701412001878,0.101794987916946,0.127329930663109,0.103712804615498,0.0190703980624676,-0.00511536844093329,0.0217132957898083,0.00454672798514366
"6407",790,1998,0.0549480952322483,0.0549480952322483,0.00391059606510352,0.243296150757474,0.150314837694168,0.12191541492939,0.022315351292491,-0.0362016341329475,0.0507875749023853,0.00608407100662589
"6408",790,1999,0.0586921162903309,0.0586921162903309,0.000637913125391451,0.28634956057492,0.154343605041504,0.117658585309982,0.0222814474254847,0.0109860558482861,-0.00879792729149909,0.0144035741686821
"6409",790,2000,0.0633816942572594,0.0633816942572594,-0.00269291386497823,0.475479187702747,0.151591822504997,0.122267320752144,0.024118535220623,-0.0153277034151039,0.00776273424130067,0.00520596327260137
"6410",790,2001,0.0568197071552277,0.0568197071552277,0.000538437771470827,0.343233624499668,0.159327641129494,0.122580356895924,0.0230527371168137,0.00428597953014476,0.00653871645786653,0.0136945471167564
"6411",790,2002,0.0572343878448009,0.0572343878448009,-0.00359688896260931,0.241292108694808,0.127654165029526,0.100189477205276,0.0193385817110538,-0.0219771615207973,0.0406784017466269,0.00812611076980829
"6412",790,2003,0.0867862850427628,0.0867862850427628,-0.00709660626163707,0.018431495629266,0.15825180709362,0.122754208743572,0.0238923896104097,-0.0174284998467758,0.0306441138446676,0.0116052115336061
"6413",790,2004,0.116215623915195,0.116215623915195,0.000436934084405267,0.356963103452329,0.191482976078987,0.148966059088707,0.0289311427623034,-0.00329457369737629,0.00619807532108122,0.0135857705026865
"6414",790,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6415",790,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6416",800,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6417",800,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6418",800,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6419",800,1949,0.179850786924362,0.109476692974567,0.0703740939497948,0.277911515655667,0.0638658106327057,0.0505317747592926,0.0367127455087786,-0.0278216570878694,0.0126186919313189,0.0133340386673808
"6420",800,1950,0.181177303195,0.137865707278252,0.043311595916748,0.115509594606206,0.0814240425825119,0.0576312988996506,0.00619398329366204,0.0055194118180255,0.0195955355029888,0.0237927380949259
"6421",800,1951,0.167569071054459,0.140930041670799,0.0266390275210142,0.237295037038721,0.0759568065404892,0.0517310723662376,0.0438103823480613,-0.0239035990438595,0.0148846479633806,0.0242257360368967
"6422",800,1952,0.229725927114487,0.197798073291779,0.0319278500974178,0.257409112200951,0.0746310576796532,0.0536425374448299,0.0381053172493427,-0.0155280715573189,-0.00113864121573359,0.0209885220974684
"6423",800,1953,0.25314399600029,0.193161264061928,0.0599827393889427,0.188120832417966,0.0999917834997177,0.0658597722649574,-0.0128099653444328,0.00496810436551602,0.0474563270984057,0.03413200750947
"6424",800,1954,0.234782606363297,0.178762912750244,0.056019701063633,0.199388894799157,0.0929620191454887,0.0605096146464348,0.0367714262072512,-0.026529400129442,0.0211801922320705,0.0324524007737637
"6425",800,1955,0.42722675204277,0.296271026134491,0.130955725908279,0.492869430833132,0.18961988389492,0.155541285872459,0.0576859742390542,0.0156253385914925,-0.00917250757871565,0.0340785942971706
"6426",800,1956,0.218849807977676,0.144717574119568,0.0741322413086891,0.306937784046975,0.0840318351984024,0.0520213879644871,0.0561435789529835,-0.00761709682983738,0.000532263960751463,0.0320104472339153
"6427",800,1957,0.404805928468704,0.263317078351974,0.141488820314407,0.398715574086688,0.193412870168686,0.142665103077888,0.0362446343351457,-0.0396589581340876,0.0431364681129083,0.050747774541378
"6428",800,1958,0.351892739534378,0.21924290060997,0.132649838924408,0.539288173404953,0.245268136262894,0.184384852647781,0.0393560434717585,-0.014695344130733,0.0205940558305611,0.060883279889822
"6429",800,1959,0.325516223907471,0.209439530968666,0.116076692938805,0.588230896206669,0.260914444923401,0.192477881908417,0.0657720346581296,-0.0281590864121872,0.0272703730446219,0.0684365779161453
"6430",800,1960,0.272595316171646,0.184325113892555,0.0882702171802521,0.390272443060961,0.253859341144562,0.1733737885952,0.0615267895668103,-0.0180610687312649,0.0346540985734517,0.0804855525493622
"6431",800,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6432",800,1962,0.264905840158463,0.174969345331192,0.0899364724755287,0.28217665160312,0.256770312786102,0.169619977474213,0.0540206110936165,-0.0525362564595923,0.0755383926059712,0.0871503427624702
"6433",800,1963,0.23575285077095,0.16086782515049,0.0748850256204605,0.271006847344865,0.263147383928299,0.169066190719604,0.0606212500420091,-0.00598474345141627,0.0285571656032453,0.0940811857581139
"6434",800,1964,0.247043117880821,0.166348725557327,0.080694392323494,0.506245618029594,0.295402526855469,0.181419312953949,0.0699727116514456,0.00861469157516283,0.0403368819574085,0.11398321390152
"6435",800,1965,0.235175877809525,0.157202675938606,0.0779732018709183,0.326788324531388,0.291876047849655,0.169179230928421,0.103705085624273,-0.0176456020774355,0.0170142556650347,0.122696816921234
"6436",800,1966,0.215841174125671,0.142405718564987,0.0734354630112648,0.283672221093357,0.264340192079544,0.158686548471451,0.0427972786128521,0.0386898316249315,0.0159532322712876,0.0628563612699509
"6437",800,1967,0.226533740758896,0.160879164934158,0.0656545609235764,0.204135844051983,0.238373085856438,0.145301088690758,0.034668330103159,-0.0229518431409666,0.07268633457281,0.0584036707878113
"6438",800,1968,0.209269657731056,0.14480821788311,0.0644614472985268,0.510095699446591,0.232564896345139,0.15342889726162,0.0347733423113823,-0.0384907898070062,0.0660571404958904,0.0443626493215561
"6439",800,1969,0.223814874887466,0.157456174492836,0.0663586929440498,0.369274822204646,0.246740356087685,0.162766605615616,0.0338053703308105,0.0231845267117023,0.0364104320442358,0.0269838534295559
"6440",800,1970,0.235690370202065,0.167802825570107,0.0678875371813774,0.280373989558593,0.220362231135368,0.147150173783302,0.0295671820640564,0.0230325516313314,0.0365495821878296,0.0206123180687428
"6441",800,1971,0.223874300718307,0.193170966494184,0.0258799049040637,0.30817996598693,0.243593797087669,0.172062292695045,0.0312840528786182,0.0203873589634895,0.0132483670217934,0.0198601000010967
"6442",800,1972,0.228557288646698,0.176747642624942,0.0473065346936208,0.225188588612941,0.265292674303055,0.188359439373016,0.0313272885978222,0.0246331412345171,0.031288251513163,0.0209727939218283
"6443",800,1973,0.227957859635353,0.20153823728913,0.0348735493359115,0.429996968326711,0.25549304485321,0.184479594230652,0.0307051613926888,0.0237436685711145,-0.00271931983696424,0.0165646262466908
"6444",800,1974,0.247910708189011,0.203080965882276,0.0483929339586297,0.489679889301805,0.290650069713593,0.212799370288849,0.0344943627715111,0.0254641305655241,-0.00392585481056867,0.0178921986371279
"6445",800,1975,0.227011233568192,0.148537358300368,0.0773264124916681,0.340690691341737,0.273820221424103,0.193977534770966,0.0313033722341061,0.0256853941828012,0.0221026848271401,0.0228539332747459
"6446",800,1976,0.226909086108208,0.177794813337555,0.0515712330347264,0.390021730167812,0.161109089851379,0.0980545431375504,0.035090908408165,0.0209999997168779,0.000899148752931095,0.00696363626047969
"6447",800,1977,0.237209305167198,0.205364199338442,0.038992438575845,0.251162797212601,0.181395351886749,0.10387597233057,0.0418604649603367,0.0217054262757301,0.0168830470023992,0.0139534883201122
